row_id,question_group_id,question,original_question,bloom_level,legacy_bloom_level,source_document,source_paragraph,quality_flags,split
pone-row-6f7dd9fd086be3a7,pone-question-c784dfaece9221e2,Use a manual to calculate an employee's vacation time.,Use a manual to calculate an employee's vacation time.,apply,application,pone.0230442.s002.docx,271,none,train
pone-row-905dcfc1be5f62f2,pone-question-f9c5a2a4f75520ee,Who can use what we know about sonnets and finish this poem?,Who can use what we know about sonnets and finish this poem?,apply,application,pone.0230442.s002.docx,276,none,train
pone-row-800333a146b2393b,pone-question-10208c351748b1cc,Would this information be useful if you had a . . .?,Would this information be useful if you had a . . .?,apply,application,pone.0230442.s002.docx,277,none,train
pone-row-24257c556a94f0d5,pone-question-c6d7022bb34f1c92,Sketch a prediction of the field lines for the arrangement of electrodes shown in Figure 2, Sketch a prediction of the field lines for the arrangement of electrodes shown in Figure 2,apply,application,pone.0230442.s002.docx,278,none,train
pone-row-a578dad2f8c13397,pone-question-2ccf7c9c5cc84b43,Use the second-derivative test to determine whether critical points where f0(x) = 0 yield relative maxima or relative minima, Use the second-derivative test to determine whether critical points where f0(x) = 0 yield relative maxima or relative minima,apply,application,pone.0230442.s002.docx,283,none,train
pone-row-c81a7eca8db7a798,pone-question-769a932878e0a1d9,Use tableau methods to prove that the following tableau is valid.,Use tableau methods to prove that the following tableau is valid.,apply,application,pone.0230442.s002.docx,285,missing_context,train
pone-row-e3ac51bc4b91552c,pone-question-592b9f6bef5bd731,Use Gauss’ Law to find the electric field between the plates when the charge on them is Q,Use Gauss’ Law to find the electric field between the plates when the charge on them is Q,apply,application,pone.0230442.s002.docx,287,none,train
pone-row-441ef933c9ffd57b,pone-question-a5e489012446c90b,What happens if you restrict a determinental process to a subset R S?, What happens if you restrict a determinental process to a subset R  S? ,apply,application,pone.0230442.s002.docx,288,none,train
pone-row-ae367e9622c4addc,pone-question-bd2d52347ef5e721,What happens if you change the direction of the displacement (but not its size)?,What happens if you change the direction of the displacement (but not its size)?,apply,application,pone.0230442.s002.docx,290,none,train
pone-row-6920a016a13739e6,pone-question-374e0f4a410834b5,What would result if ...,What would result if …,apply,application,pone.0230442.s002.docx,292,placeholder,train
pone-row-62575e4e5d5f46a5,pone-question-d837bc8304e94d9a,What approach would you use to prove the truth of the below statement,What approach would you use to prove the truth of the below statement ,apply,application,pone.0230442.s002.docx,293,missing_context,train
pone-row-d97fa557af929b99,pone-question-8a5f52a24457b59b,Construct one Turing Machine for computing each of the following functions, Construct one Turing Machine for computing each of the following functions,apply,application,pone.0230442.s002.docx,294,missing_context,train
pone-row-bffe9ebf5ef59abd,pone-question-376903740ef7545a,Construct a Venn diagram to determine the validity of the given argument.,Construct a Venn diagram to determine the validity of the given argument.,apply,application,pone.0230442.s002.docx,295,missing_context,train
pone-row-1372fab770f9c4d6,pone-question-009689a6f94412cb,Construct a dictionary and a truth table to determine if the following statements are logically equivalent,Construct a dictionary and a truth table to determine if the following statements are logically equivalent,apply,application,pone.0230442.s002.docx,296,missing_context,train
pone-row-6e6616f473ced4a3,pone-question-31fb4da777456c05,"How can we construct H given I, B and E?","How can we construct H given I, B and E?",apply,application,pone.0230442.s002.docx,297,none,train
pone-row-1ce1c81f79652185,pone-question-3ecc047135b50356,Construct a family of networks to demonstrate that the number of different mincuts in a network can be exponential in the size of the network, Construct a family of networks to demonstrate that the number of different mincuts in a network can be exponential in the size of the network,apply,application,pone.0230442.s002.docx,298,none,train
pone-row-6f07a4097d37cd2c,pone-question-e1681e26bc2ded97,How do you construct foliations on a given manifold M?, How do you construct foliations on a given manifold M?,apply,application,pone.0230442.s002.docx,299,none,train
pone-row-56159b9e3c05d6d7,pone-question-2643ff6dd1eb5e38,How to Construct the Optimal Maintenance Problem,How to Construct the Optimal Maintenance Problem,apply,application,pone.0230442.s002.docx,300,none,train
pone-row-ef48a58a1fbb0f8b,pone-question-fc4b232a8e27c281,Construct the Data Path of the RISC Processor given in the previous question,Construct the Data Path of the RISC Processor given in the previous question ,apply,application,pone.0230442.s002.docx,304,none,train
pone-row-8521201e591c7643,pone-question-c3fb73dfb3636c23,How do we construct agents that can deliver. “good” assistance,How do we construct agents that can deliver. “good” assistance,apply,application,pone.0230442.s002.docx,305,none,train
pone-row-1eef9811cfc5d1a9,pone-question-6af5caf798cc6ebc,How to construct the selected information system,How to construct the selected information system,apply,application,pone.0230442.s002.docx,306,missing_context,train
pone-row-749377cb4d138f77,pone-question-2a80ce701a5e6750,Show how they have used creative writing strategies appropriate to the format,Show how they have used creative writing strategies appropriate to the format,apply,application,pone.0230442.s002.docx,307,none,train
pone-row-15b5dfab0ef5a74c,pone-question-074d30f3647a73e0,Show how to modify Fitch's algorithm given in class today to accommodate non-binary,Show how to modify Fitch's algorithm given in class today to accommodate non-binary,apply,application,pone.0230442.s002.docx,308,none,train
pone-row-8f2ce4f626eb7644,pone-question-d01fc13f07a0d673,Show how E-CRM can be used to improve marketing positioning as explained in the article,Show how E-CRM can be used to improve marketing positioning as explained in the article,apply,application,pone.0230442.s002.docx,309,missing_context,train
pone-row-5530b5660b5bc353,pone-question-60f037314004b3e1,How would you show your understanding of the ABC process,How would you show your understanding of the ABC process,apply,application,pone.0230442.s002.docx,310,none,train
pone-row-ea0ce4a94b5aec5b,pone-question-94d8fa7fa4724df7,Show me how you would check the brake lights are working on this car,Show me how you would check the brake lights are working on this car,apply,application,pone.0230442.s002.docx,311,none,train
pone-row-3c43368b01f11ba9,pone-question-7a062292dc896001,Analyze safe and dangerous aspects of these features.,Analyze safe and dangerous aspects of these features.,analyze,analysis,pone.0230442.s002.docx,317,none,train
pone-row-303cf3f6cc14bb9f,pone-question-527b7e95ddd155f0,Analyze the characteristics of frogs.,Analyze the characteristics of frogs.,analyze,analysis,pone.0230442.s002.docx,318,none,train
pone-row-ba1f6bedf2804f3b,pone-question-f44bb4577eb19378,Analyze the movements and sounds of a frog.,Analyze the movements and sounds of a frog.,analyze,analysis,pone.0230442.s002.docx,319,none,train
pone-row-bfe9ad9fc2b1bcd3,pone-question-5435108d21ee8bff,Break down the components of a standard film camera and explain how they interact to make the machine work.,Break down the components of a standard film camera and explain how they interact to make the machine work.,analyze,analysis,pone.0230442.s002.docx,321,none,train
pone-row-fb3fdde6010ed43d,pone-question-be187d07d758e9f6,Break down the main actions of the story.,Break down the main actions of the story.,analyze,analysis,pone.0230442.s002.docx,322,missing_context,train
pone-row-98e02746e32a2dab,pone-question-96c8f378fe8da951,"By comparing the map of the tectonic plates to the earthquake map, what inferences can you make?","By comparing the map of the tectonic plates to the earthquake map, what inferences can you make?",analyze,analysis,pone.0230442.s002.docx,323,none,train
pone-row-0e8a3a7524d727fa,pone-question-cafc95e059e6ad81,Can you compare your . . . with that presented in . . .?,Can you compare your . . . with that presented in . . .?,analyze,analysis,pone.0230442.s002.docx,324,none,train
pone-row-f0114f3a0009ace2,pone-question-b805fb4a365757c8,Can you find four different feelings Pa Lia had during the story?,Can you find four different feelings Pa Lia had during the story?,analyze,analysis,pone.0230442.s002.docx,327,missing_context,train
pone-row-53bc7c7ed803c428,pone-question-b3b2823d78a60438,Compare and contrast animals that the class has made.,Compare and contrast animals that the class has made.,analyze,analysis,pone.0230442.s002.docx,328,none,train
pone-row-23b01b3dd3e09f61,pone-question-b9195d9fa37b04eb,Compare and contrast our school to other communities.,Compare and contrast our school to other communities.,analyze,analysis,pone.0230442.s002.docx,329,none,train
pone-row-1ec30f0f11ff84de,pone-question-c722c2e50362ea2d,Compare and contrast the waterfall model with the prototyping model.,Compare and contrast the waterfall model with the prototyping model.,analyze,analysis,pone.0230442.s002.docx,331,none,train
pone-row-13c260cc8c12925f,pone-question-c896688513dd7f8d,Compare and contrast two characters in the book.,Compare and contrast two characters in the book.,analyze,analysis,pone.0230442.s002.docx,332,none,train
pone-row-8025ea3bf42780ef,pone-question-a843197f98e99c42,Compare fall and spring,Compare fall and spring,analyze,analysis,pone.0230442.s002.docx,333,none,train
pone-row-35815e547af67c53,pone-question-88b342ebf63b909a,Compare herbatious and carnivorous animals on a Venn diagram.,Compare herbatious and carnivorous animals on a Venn diagram.,analyze,analysis,pone.0230442.s002.docx,334,missing_context,train
pone-row-f02ba28bbceac5ec,pone-question-891f205dd533ca00,Compare how different children come to school.,Compare how different children come to school.,analyze,analysis,pone.0230442.s002.docx,335,none,train
pone-row-a624fab57dea54b3,pone-question-26d44e6d9ed5f33f,Compare the place where the story happened with where you live.,Compare the place where the story happened with where you live.,analyze,analysis,pone.0230442.s002.docx,336,missing_context,train
pone-row-1b37c266f1c039dc,pone-question-429f8505eaf06ac2,Compare this book to the last book you read.,Compare this book to the last book you read.,analyze,analysis,pone.0230442.s002.docx,337,none,train
pone-row-a70e7ec3f6624b6c,pone-question-da56d4e381853241,Compare three celebrations using a Venn diagram.,Compare three celebrations using a Venn diagram.,analyze,analysis,pone.0230442.s002.docx,338,missing_context,train
pone-row-74a784c8968224e8,pone-question-d778adc1c53ca1b1,Compare two dog food commercials. What is the difference between them and how do they both sell their products?,Compare two dog food commercials. What is the difference between them and how do they both sell their products?,analyze,analysis,pone.0230442.s002.docx,339,none,train
pone-row-c525ef638addd5a4,pone-question-6c597f75114c7b37,Compare two of the characters in this book.,Compare two of the characters in this book.,analyze,analysis,pone.0230442.s002.docx,340,none,train
pone-row-de35d15259ce354d,pone-question-c73b00d492f845b7,Conduct an investigation to produce information to support a view.,Conduct an investigation to produce information to support a view.,analyze,analysis,pone.0230442.s002.docx,341,none,train
pone-row-059241f61a9ff265,pone-question-73f9ddf575ded9a1,Differentiate between .call by value and call by reference.,Differentiate between .call by value and call by reference.,analyze,analysis,pone.0230442.s002.docx,344,none,train
pone-row-0c3c5960e100c977,pone-question-5727ae6925cc8d62,"Examine what helps to make a good Olympics? Think about money, schedules, sports and people.","Examine what helps to make a good Olympics? Think about money, schedules, sports and people.",analyze,analysis,pone.0230442.s002.docx,349,none,train
pone-row-d96e252d650e8814,pone-question-61529f7aa74ded31,"Explain the term conjugal families, by making reference to the different types of societies to which they could belong.","Explain the term conjugal families, by making reference to the different types of societies to which they could belong.",analyze,analysis,pone.0230442.s002.docx,350,none,train
pone-row-6c9c1fdce437b452,pone-question-7c13c86f4d823eda,How does your pet differ from other animals?,How does your pet differ from other animals?,analyze,analysis,pone.0230442.s002.docx,353,none,train
pone-row-e532c69f7bb4fdf5,pone-question-f5dde26f6845c32d,How does...compare/contrast with...?,How does...compare/contrast with...?,analyze,analysis,pone.0230442.s002.docx,354,placeholder,train
pone-row-5a6a2f6eda78c3f8,pone-question-7c7d275cd7e1db0d,How is . . . similar to . . .?,How is . . . similar to . . .?,analyze,analysis,pone.0230442.s002.docx,355,none,train
pone-row-277e6d007e525ac3,pone-question-6b832550735b3121,How was this similar to . . .?,How was this similar to . . .?,analyze,analysis,pone.0230442.s002.docx,357,none,train
pone-row-91baf01d1b22a83f,pone-question-412f0af5e1836627,How would this story be different if it had happened in a different country?,How would this story be different if it had happened in a different country?,analyze,analysis,pone.0230442.s002.docx,358,missing_context,train
pone-row-78dcedec8e353328,pone-question-4e259a9af9bf3efa,How would you distinguish between polymyositis and viral myositis in a 42-year-old man with weakness and a rash?,How would you distinguish between polymyositis and viral myositis in a 42-year-old man with weakness and a rash?,analyze,analysis,pone.0230442.s002.docx,359,none,train
pone-row-94411e7de1db159c,pone-question-a1b0c6e87037d703,"If your story happened in a foreign land, compare that land to the United States.","If your story happened in a foreign land, compare that land to the United States.",analyze,analysis,pone.0230442.s002.docx,360,missing_context,train
pone-row-4c9e8354e5fcd823,pone-question-023b7e7c9911cc6d,"If your story occurred long ago, compare that time with today in a good paragraph. If it was a modern story, compare it with a long time ago and tell what would be different.","If your story occurred long ago, compare that time with today in a good paragraph. If it was a modern story, compare it with a long time ago and tell what would be different.",analyze,analysis,pone.0230442.s002.docx,361,missing_context,train
pone-row-019754e58c312553,pone-question-86018d2d01cd32a8,Make a diagnosis or analyze a case study.,Make a diagnosis or analyze a case study.,analyze,analysis,pone.0230442.s002.docx,363,none,train
pone-row-2b0046ed7d143fce,pone-question-2eea5e6f7cc62b94,Select the athlete of the century and analyze why you chose this person.,Select the athlete of the century and analyze why you chose this person.,analyze,analysis,pone.0230442.s002.docx,364,none,train
pone-row-33ed0f06f14d1b19,pone-question-71d31ebe3c974641,What are the parts or features of...?,What are the parts or features of...?,analyze,analysis,pone.0230442.s002.docx,366,placeholder,train
pone-row-7197cab1a80943c1,pone-question-18b16a79cd282608,Distinguish between the following giving suitable examples,Distinguish between the following giving suitable examples,analyze,analysis,pone.0230442.s002.docx,367,missing_context,train
pone-row-af5920fed7507069,pone-question-e4ff5596d4c86023,"How do you distinguish between the binge-eating/purging type of anorexia nervosa and bulimia nervosa, purging type"," How do you distinguish between the binge-eating/purging type of anorexia nervosa and bulimia nervosa, purging type",analyze,analysis,pone.0230442.s002.docx,369,none,train
pone-row-e06c372172c42a66,pone-question-bbf9779fcc7ce233,How does Tdap differ from Td vaccine,How does Tdap differ from Td vaccine,analyze,analysis,pone.0230442.s002.docx,370,none,train
pone-row-c48a3dcc40271d54,pone-question-6fd3b556354fd5e8,How does autonomy differ with age,How does autonomy differ with age,analyze,analysis,pone.0230442.s002.docx,371,none,train
pone-row-063fd866bb144b92,pone-question-ecdc124310ba9640,in what ways trajectory patterns differ according to ABC,in what ways trajectory patterns differ according to ABC,analyze,analysis,pone.0230442.s002.docx,373,none,train
pone-row-1d86715b6e47c635,pone-question-0beff9f8fd13ff3f,How do psychologists differ in their general attitudes toward third party presence,How do psychologists differ in their general attitudes toward third party presence,analyze,analysis,pone.0230442.s002.docx,374,none,train
pone-row-28c59a85e89bfcdc,pone-question-0766a1d5dd0a4ab3,How did Chinese newspapers differ from US,How did Chinese newspapers differ from US,analyze,analysis,pone.0230442.s002.docx,375,none,train
pone-row-3b9cbb023bb89dbb,pone-question-84ccb2bf2552ce0d,How does public health reporting differ today from reporting two years before,How does public health reporting differ today from reporting two years before,analyze,analysis,pone.0230442.s002.docx,376,none,train
pone-row-3f8fb3ccb0540a9a,pone-question-0a6b81971e0d297f,How does an endorsement differ from a teaching certificate,How does an endorsement differ from a teaching certificate,analyze,analysis,pone.0230442.s002.docx,377,none,train
pone-row-5cdf3a43e3c0a51a,pone-question-777dcbfa59b86311,How do we differentiate between genuine buyer and undercover buyer,How do we differentiate between genuine buyer and undercover buyer,analyze,analysis,pone.0230442.s002.docx,378,none,train
pone-row-23a8290344bdfa9f,pone-question-0b88f559ee2555e8,How do we differentiate between an interview and an interrogation?, How do we differentiate between an interview and an interrogation?,analyze,analysis,pone.0230442.s002.docx,379,none,train
pone-row-84914ff2f54ee8d0,pone-question-919f50a84fccdb91,Differentiate between the following terms along with appropriate examples,Differentiate between the following terms along with appropriate examples,analyze,analysis,pone.0230442.s002.docx,380,missing_context,train
pone-row-ed85aa19e68fa783,pone-question-3eb86842345dd14b,Differentiate the following functions using the quotient rule,Differentiate the following functions using the quotient rule,analyze,analysis,pone.0230442.s002.docx,381,missing_context,train
pone-row-54f5282498a886ae,pone-question-da5daed270c9384f,How would you differentiate obstructive apneas from central apneas,How would you differentiate obstructive apneas from central apneas,analyze,analysis,pone.0230442.s002.docx,383,none,train
pone-row-b20897bf31ca39ca,pone-question-a01edf684361dc12,"in what ways is oxyperoxidase similar to other oxygenated heme proteins, and how does it differ","in what ways is oxyperoxidase similar to other oxygenated heme proteins, and how does it differ",analyze,analysis,pone.0230442.s002.docx,386,none,train
pone-row-5cbbc0fcb799e170,pone-question-a25a081161268f44,In what ways are foxes similar to wolves and dogs,In what ways are foxes similar to wolves and dogs,analyze,analysis,pone.0230442.s002.docx,387,none,train
pone-row-7c72d12ef2143d76,pone-question-16230c45d6989ee6,How are the adolescents with ASD similar of different from each other in their sources of communication breakdowns ?, How are the adolescents with ASD similar of different from each other in their sources of communication breakdowns ?,analyze,analysis,pone.0230442.s002.docx,388,none,train
pone-row-fdb4e48045739369,pone-question-cee1c97dd280e591,Examine the data in the EMPLOYEES and DEPARTMENTS tables,Examine the data in the EMPLOYEES and DEPARTMENTS tables,analyze,analysis,pone.0230442.s002.docx,389,none,train
pone-row-d76b5239c8980cb0,pone-question-a8cf794bd1028f7d,Critically examine the strengths and weaknesses of the positivist paradigm,Critically examine the strengths and weaknesses of the positivist paradigm,analyze,analysis,pone.0230442.s002.docx,391,none,train
pone-row-1102164893f3e0af,pone-question-7a05bc68bc53835b,Examine differences between the means of each individual switching factor.,Examine differences between the means of each individual switching factor.,analyze,analysis,pone.0230442.s002.docx,392,none,train
pone-row-f372798bf45202eb,pone-question-11f64164e112a039,Can you distinguish aged rums from unaged rums by smell,Can you distinguish aged rums from unaged rums by smell,analyze,analysis,pone.0230442.s002.docx,397,none,train
pone-row-51377f40dc4cad40,pone-question-4d343cd3ba3ef2f9,Can you distinguish pot still rums from column still rums by taste,Can you distinguish pot still rums from column still rums by taste,analyze,analysis,pone.0230442.s002.docx,398,none,train
pone-row-238a0c6323a2acc5,pone-question-d36ed62567e5b742,Inspect the pattern of GPS positions relative to the “known” published value,Inspect the pattern of GPS positions relative to the “known” published value,analyze,analysis,pone.0230442.s002.docx,399,none,train
pone-row-654e1f8732fb77ca,pone-question-e50d8e3b35257fd5,How to inspect and maintain fresh water plumbing systems properly,How to inspect and maintain fresh water plumbing systems properly,analyze,analysis,pone.0230442.s002.docx,401,none,train
pone-row-85cd835e52e50163,pone-question-7da97c30339e9772,Can you analyze the fractures and determine which should be repaired surgically,Can you analyze the fractures and determine which should be repaired surgically,analyze,analysis,pone.0230442.s002.docx,402,none,train
pone-row-a8bf34572c58218b,pone-question-531558da96a22c51,"How effectively did students analyze course content on race, class, and privilege through autobiographical reflection","How effectively did students analyze course content on race, class, and privilege through autobiographical reflection",analyze,analysis,pone.0230442.s002.docx,404,none,train
pone-row-ff74d1d6576636d6,pone-question-a170537ee2bc2860,How do you analyze a marginally RCT,How do you analyze a marginally RCT ,analyze,analysis,pone.0230442.s002.docx,405,none,train
pone-row-70804894f987cb55,pone-question-48efa2181ec49be8,Contrast the Valles Marineris on Mars with the Grand Canyon,Contrast the Valles Marineris on Mars with the Grand Canyon,analyze,analysis,pone.0230442.s002.docx,407,none,train
pone-row-0462161b995b490e,pone-question-832aa9286fce30f1,How does Hawaii contrast and compare to Florida?,How does Hawaii contrast and compare to Florida?,analyze,analysis,pone.0230442.s002.docx,408,none,train
pone-row-634e06768ea96cd4,pone-question-71d0dcb3244a12c4,Investigate whether or not the system can be solved for x; y; z,Investigate whether or not the system can be solved for x; y; z ,analyze,analysis,pone.0230442.s002.docx,409,none,train
pone-row-ccf8a3fc3f9e8350,pone-question-b8fa978dc2aa26e8,Investigate (pointwise) convergence and absolute convergence of the given series of functions,Investigate (pointwise) convergence and absolute convergence of the given series of functions,analyze,analysis,pone.0230442.s002.docx,410,none,train
pone-row-51b697ce9a3730c0,pone-question-56af13ed8e2f1149,How would you investigate this patient,How would you investigate this patient,analyze,analysis,pone.0230442.s002.docx,411,none,train
pone-row-7b6b6462730b9b85,pone-question-ad005f928cba76d5,How would you investigate this abnormality,How would you investigate this abnormality,analyze,analysis,pone.0230442.s002.docx,412,none,train
pone-row-f99ada0f1df42729,pone-question-dfd4dd2d81c81733,What can I do to investigate this problem further,What can I do to investigate this problem further,analyze,analysis,pone.0230442.s002.docx,413,none,train
pone-row-010c0f707337f894,pone-question-83f2a3d2c753cd59,how the investigation was undertaken,how the investigation was undertaken,analyze,analysis,pone.0230442.s002.docx,414,none,train
pone-row-8155a7be868bb54b,pone-question-6b804e86ee0fd397,How would you differentiate between heterodox and mainstream,How would you differentiate between heterodox and mainstream,analyze,analysis,pone.0230442.s002.docx,415,none,train
pone-row-56d9b15f5fe75f92,pone-question-12bebf37054347ee,"How do I differentiate between ""deceive"" and ""cheat on""?","How do I differentiate between ""deceive"" and ""cheat on""?",analyze,analysis,pone.0230442.s002.docx,416,none,train
pone-row-85f9957c88f7e999,pone-question-bf02c4d23ef7d3be,Apply and integrate several different strategies to solve a mathematical problem (not according to one formula(,Apply and integrate several different strategies to solve a mathematical problem (not according to one formula(,create,synthesis,pone.0230442.s002.docx,467,none,train
pone-row-71ebb25e30087c22,pone-question-fdbbc842d505828c,Can you create new and unusual uses for . . .?,Can you create new and unusual uses for . . .?,create,synthesis,pone.0230442.s002.docx,468,none,train
pone-row-8f64b0f09437c70e,pone-question-f5c95c910fa8fdb0,Can you design a . . . to . . .?,Can you design a . . . to . . .?,create,synthesis,pone.0230442.s002.docx,469,none,train
pone-row-39ec0f5823938000,pone-question-1a6f9313a292ba3f,Can you invent another character for the story?,Can you invent another character for the story?,create,synthesis,pone.0230442.s002.docx,471,missing_context,train
pone-row-cebbc897960ab564,pone-question-a9e628b9730691ec,Choose a character. Rewrite a scene from the story from this character's point of view.,Choose a character. Rewrite a scene from the story from this character's point of view.,create,synthesis,pone.0230442.s002.docx,474,missing_context,train
pone-row-60fcea7c91d83dcc,pone-question-c5c8b3c3aca7a9d6,Combine any two sports to develop a new Olympic sport.,Combine any two sports to develop a new Olympic sport.,create,synthesis,pone.0230442.s002.docx,475,none,train
pone-row-b02e7142f0274810,pone-question-81472cf5f733d300,Compose a class story.,Compose a class story.,create,synthesis,pone.0230442.s002.docx,477,missing_context,train
pone-row-71735996b1cf4f7c,pone-question-1b747d62be8a9916,Compose a dialogue between Atticus Finch and Tom Robinson when they first met.,Compose a dialogue between Atticus Finch and Tom Robinson when they first met.,create,synthesis,pone.0230442.s002.docx,478,none,train
pone-row-14f3d7edd0987951,pone-question-611731542e2ef58a,Compose a simple rap or rhyme about zoo animals.,Compose a simple rap or rhyme about zoo animals.,create,synthesis,pone.0230442.s002.docx,480,none,train
pone-row-60b489a191106746,pone-question-04db4e90cd4a6745,Compose music for a frog play.,Compose music for a frog play.,create,synthesis,pone.0230442.s002.docx,481,none,train
pone-row-c87f0f70612ddae9,pone-question-66fc99970b496db8,Compose a device that would assist an athlete in their training.,Compose a device that would assist an athlete in their training.,create,synthesis,pone.0230442.s002.docx,483,none,train
pone-row-79b5c812814a1ab0,pone-question-c175047a7b05f1ca,Compose an original work which incorporates five common materials in sculpture.,Compose an original work which incorporates five common materials in sculpture.,create,synthesis,pone.0230442.s002.docx,484,none,train
pone-row-c83e806fc7fdce0c,pone-question-4e1c5c94cf059247,Compose your own note-taking design that incorporates all theadvantages of the Cornell Method.,Compose your own note-taking design that incorporates all theadvantages of the Cornell Method.,create,synthesis,pone.0230442.s002.docx,485,none,train
pone-row-2b67ab3212645854,pone-question-c0008073df5a8811,Create a chart that compares things that use electricity and things that do NOT use electricity.,Create a chart that compares things that use electricity and things that do NOT use electricity.,create,synthesis,pone.0230442.s002.docx,486,none,train
pone-row-aa081336ecc7777b,pone-question-31e33a716f28e75a,Create a new product. Give it a name and plan a marketing campaign.,Create a new product. Give it a name and plan a marketing campaign.,create,synthesis,pone.0230442.s002.docx,487,none,train
pone-row-a56ea54eb08983b5,pone-question-c587475d552aeb23,"Create a new song for the opening line of ""Mary had a little lamb"".","Create a new song for the opening line of ""Mary had a little lamb"".",create,synthesis,pone.0230442.s002.docx,488,none,train
pone-row-60fc8b3a183e148f,pone-question-6059f20e8d972412,Create a set of guidelines to determine the points of a plant susceptible to localized corrosion.,Create a set of guidelines to determine the points of a plant susceptible to localized corrosion.,create,synthesis,pone.0230442.s002.docx,489,none,train
pone-row-9ec33f09c5ef3a8d,pone-question-560faad8d051db0b,Create a storyboard for a sequel to your book. Use the same characters.,Create a storyboard for a sequel to your book. Use the same characters.,create,synthesis,pone.0230442.s002.docx,490,none,train
pone-row-19ff6b86315d29f8,pone-question-2f1449a0512aefee,Create and perform a play about frogs.,Create and perform a play about frogs.,create,synthesis,pone.0230442.s002.docx,492,none,train
pone-row-fabf842952b315e9,pone-question-5ddebce4927df6f7,Create plan of local environment by drawing around boxes.,Create plan of local environment by drawing around boxes.,create,synthesis,pone.0230442.s002.docx,493,none,train
pone-row-a39f2395f3fff1e6,pone-question-74bd8af25b91d8c5,Design a building according to given specifications,Design a building according to given specifications,create,synthesis,pone.0230442.s002.docx,494,none,train
pone-row-d33f6e3793de8052,pone-question-ee00f6f3e33bc012,design a cost effective strategy to generate reliable data.,design a cost effective strategy to generate reliable data.,create,synthesis,pone.0230442.s002.docx,495,none,train
pone-row-d7d918121ea6af73,pone-question-1e0a5023b46ee26f,Design a new animal to live in the jungle.,Design a new animal to live in the jungle.,create,synthesis,pone.0230442.s002.docx,497,none,train
pone-row-52210f671768a27e,pone-question-aedecf73ce7b9871,Design a testing scenario to assess the susceptibility of an alloy to be used in a given environment?,Design a testing scenario to assess the susceptibility of an alloy to be used in a given environment?,create,synthesis,pone.0230442.s002.docx,499,none,train
pone-row-d152015bb5dde71a,pone-question-b4fff646b888562e,Design and make an animal that moves.,Design and make an animal that moves.,create,synthesis,pone.0230442.s002.docx,500,none,train
pone-row-4a01feadbff87bf7,pone-question-0a49a7dea4146500,Design costumes for the characters.,Design costumes for the characters.,create,synthesis,pone.0230442.s002.docx,501,none,train
pone-row-2c744ade61750977,pone-question-efc1ef315250ffac,Design the architecture of the software system based on the requirements defined in the Software Requirement Specification document,Design the architecture of the software system based on the requirements defined in the Software Requirement Specification document,create,synthesis,pone.0230442.s002.docx,502,none,train
pone-row-6aefa3e51a7552dc,pone-question-7833641b871c4c21,Develop a hypothesis.,Develop a hypothesis.,create,synthesis,pone.0230442.s002.docx,503,very_short,train
pone-row-7bf11f873d827c63,pone-question-c8c20dcf0d822c81,Develop a SQA Plan for a software development project which is defined in the attached document.,Develop a SQA Plan for a software development project which is defined in the attached document.,create,synthesis,pone.0230442.s002.docx,505,none,train
pone-row-8dc3a77e3bb374db,pone-question-6a47c1895a243629,Develop one plausible ending for all three short stories below.,Develop one plausible ending for all three short stories below.,create,synthesis,pone.0230442.s002.docx,507,missing_context,train
pone-row-8daf5f277309c122,pone-question-1feb946eb55259dc,Devise a new economic system based on the ones that already exist.,Devise a new economic system based on the ones that already exist.,create,synthesis,pone.0230442.s002.docx,508,none,train
pone-row-7ed1eafae2a22c35,pone-question-e340bd146f3d2218,Devise plans to market or make artwork more valuable.,Devise plans to market or make artwork more valuable.,create,synthesis,pone.0230442.s002.docx,509,none,train
pone-row-aab17ff61e84ec04,pone-question-685593fa8d2e0670,How could we determine the number of pennies in a jar without counting them?,How could we determine the number of pennies in a jar without counting them?,create,synthesis,pone.0230442.s002.docx,515,none,train
pone-row-2501766c9766cec1,pone-question-9106127c929786f3,"how do the clauses and expressions given in the article which replace GOTO statements, lead to the three traditional control statements","how do the clauses and expressions given in the article which replace GOTO statements, lead to the three traditional control statements",create,synthesis,pone.0230442.s002.docx,517,missing_context,train
pone-row-b451e14e72c0de47,pone-question-3f3d99705262e295,How would you create/design a new...?,How would you create/design a new...?,create,synthesis,pone.0230442.s002.docx,521,placeholder,train
pone-row-7ff8fdc21954e015,pone-question-bdea7c1156746154,How would you restructure the school day to reflect children's developmental needs?,How would you restructure the school day to reflect children's developmental needs?,create,synthesis,pone.0230442.s002.docx,522,none,train
pone-row-c1aad39885931076,pone-question-19f0e5852da84e7d,Identify one problem in the book and give an alternate solution one not given by the author.,Identify one problem in the book and give an alternate solution one not given by the author.,create,synthesis,pone.0230442.s002.docx,523,none,train
pone-row-d3d4b6b390f99cd6,pone-question-53b6ebcf90eb1999,If you had access to all resources how would you deal with . . .?,If you had access to all resources how would you deal with . . .?,create,synthesis,pone.0230442.s002.docx,524,none,train
pone-row-ca6972121ae008f8,pone-question-255db9d5baafd924,Integrate training from several sources to solve a problem.,Integrate training from several sources to solve a problem.,create,synthesis,pone.0230442.s002.docx,525,none,train
