row_id,question_group_id,question,bloom_level,source_category,source_document,quality_flags
bloom-csv-row-971c553b6af0dd62,bloom-csv-question-84635f629a1d45e6,Examine carefully the given map extract on the following page to help you work out the exercise below.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-13337ab98d9aad1f,bloom-csv-question-3cd278e66caec86b,"Inspect each of these Boolean expressions, and determine whether each one is a sum of products, or a product of sums",analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-2e43f339c62c99d5,bloom-csv-question-ff1e0937350abdbf,Inspect the size of the loaded data: how many objects and variables does the iris data matrix contain?,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-8d06394862151d58,bloom-csv-question-c4afa4203f05c3d1,Can you distinguish for me between what is reasonably achievable and what are exaggerations,analyze,BT4,blooms_taxonomy_dataset_v1.csv,whitespace_normalized|overlap_with_pone
bloom-csv-row-acfd12f7d66cc768,bloom-csv-question-11f64164e112a039,Can you distinguish aged rums from unaged rums by smell,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-b6674b2aa09a646a,bloom-csv-question-4d343cd3ba3ef2f9,Can you distinguish pot still rums from column still rums by taste,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-c8ed5c94f9c6dc77,bloom-csv-question-5749bf8a55d960d0,"Inspect the pattern of GPS positions relative to the ""known"" published value",analyze,BT4,blooms_taxonomy_dataset_v1.csv,encoding_normalized
bloom-csv-row-743fa8b9bed09fc9,bloom-csv-question-3a0eeaabc85d2c14,How does your agency inspect against its expectation for operators,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-5a59ed5ebcc5c718,bloom-csv-question-e50d8e3b35257fd5,How to inspect and maintain fresh water plumbing systems properly,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-2f14714c180505cc,bloom-csv-question-7da97c30339e9772,Can you analyze the fractures and determine which should be repaired surgically,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-f504bd3099d1bc00,bloom-csv-question-3f30faf304cdf6ba,Can you please analyze modern contemporary culture and tell me how your work plays a significant part in the remains of our post-modernist culture ?,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-1affbe2bfcef8e5c,bloom-csv-question-531558da96a22c51,"How effectively did students analyze course content on race, class, and privilege through autobiographical reflection",analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-463898ac00df2a4c,bloom-csv-question-a170537ee2bc2860,How do you analyze a marginally RCT,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-b3f6df4ad10b0c04,bloom-csv-question-c44fe01a0434864a,"Contrast the treatment of ""well known"" trademarks provided by Paris Article and by TRIPS Article",analyze,BT4,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-22c2c6ebe0bb14dc,bloom-csv-question-48efa2181ec49be8,Contrast the Valles Marineris on Mars with the Grand Canyon,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-2252a9aae5764613,bloom-csv-question-832aa9286fce30f1,How does Hawaii contrast and compare to Florida?,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-b5332d436bbdb739,bloom-csv-question-71d0dcb3244a12c4,Investigate whether or not the system can be solved for x; y; z,analyze,BT4,blooms_taxonomy_dataset_v1.csv,whitespace_normalized|overlap_with_pone
bloom-csv-row-20394be729cd5a1c,bloom-csv-question-b8fa978dc2aa26e8,Investigate (pointwise) convergence and absolute convergence of the given series of functions,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-21282c541faf2da3,bloom-csv-question-56af13ed8e2f1149,How would you investigate this patient,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-80e7fe318ed7debe,bloom-csv-question-ad005f928cba76d5,How would you investigate this abnormality,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-4544aca637c2895e,bloom-csv-question-dfd4dd2d81c81733,What can I do to investigate this problem further,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-542a17649aaa0761,bloom-csv-question-83f2a3d2c753cd59,how the investigation was undertaken,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-f23401653daf08e0,bloom-csv-question-6b804e86ee0fd397,How would you differentiate between heterodox and mainstream,analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-d074452c06c313d0,bloom-csv-question-12bebf37054347ee,"How do I differentiate between ""deceive"" and ""cheat on""?",analyze,BT4,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-072a1b1b12ba401f,bloom-csv-question-a112d9697c94009a,Revise how to complete a complex task in order to improve the outcome.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-508de054df6e3855,bloom-csv-question-4b59ce00a3dedea3,Revises and process to improve the outcome.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-8f44532a1777ace7,bloom-csv-question-a4e58c0dc026d557,"structure, sorts the list in ascending order, displays the list on the screen and stores the list",create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-6e962a1685ab7b77,bloom-csv-question-fd3642ae486c726a,Suppose Phillip wasn't rescued shortly after Timothy's death. How long could he have survived?,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-38de215ad31513d2,bloom-csv-question-f8ca8d4641cdb66d,"Using information from the book about one of the main characters, rewrite the ending of the book.",create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-e72a7276f10c5814,bloom-csv-question-668a22f1d415a544,What ideas can you add to...?,create,BT6,blooms_taxonomy_dataset_v1.csv,placeholder|overlap_with_pone
bloom-csv-row-40316324ed8e34f3,bloom-csv-question-266c972f9b8b3b91,What might happen if you combined...?,create,BT6,blooms_taxonomy_dataset_v1.csv,placeholder|overlap_with_pone
bloom-csv-row-37ef5f8ad1b70c25,bloom-csv-question-5db3867ca4868fc7,What solutions would you suggest for...?,create,BT6,blooms_taxonomy_dataset_v1.csv,placeholder|overlap_with_pone
bloom-csv-row-5fcaa413e7a47567,bloom-csv-question-2c968dbfda07ecfa,What would happen if . . .?,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-d606bff7ab3689c0,bloom-csv-question-8fc7e944017f5518,What would you predict/infer from...?,create,BT6,blooms_taxonomy_dataset_v1.csv,placeholder|overlap_with_pone
bloom-csv-row-5fee222213bd6448,bloom-csv-question-52080884414adf1e,Why don't you devise your own way to deal with . . .?,create,BT6,blooms_taxonomy_dataset_v1.csv,encoding_normalized
bloom-csv-row-01b19625cf2d8a3e,bloom-csv-question-69a015246aefb5a9,Why not compose a song about . . .?,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-2d0d80b45d5a9b0e,bloom-csv-question-b0644c74d5a26e32,"Write a C program that accepts integer inputs from the screen, computes the total and average values; and displays the values on the screen.",create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-21046b113b5ac019,bloom-csv-question-d77b79ea53298a77,Write a letter to the editor on a social issue of concern to you.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-eaa25c9a22416554,bloom-csv-question-9e1da754d34a7c59,Write a logically organized argument in favor of a given position.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-82ceba66bbfdb373,bloom-csv-question-9628196e9299004e,Write a poem about this book.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-67c98321f69c5696,bloom-csv-question-e0fc327f04a3aff1,Write a set of rules to prevent what happened in the story.,create,BT6,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-cbe84df0baaac2d7,bloom-csv-question-9ef1c220241d82dc,Write a short story relating a personal experience in the style of a picaresque novel.,create,BT6,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-6324f88acbcff990,bloom-csv-question-aef212a8a0763eba,Write a song about 'Old MacDonald' who had a bulldozer instead of a farm.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-0c9efb6fbdded500,bloom-csv-question-92d28802cdc8f403,Write an essay in not more than 250 words about India and Technological Advancement. Use active voice as much as possible.,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-970927b45e577188,bloom-csv-question-cfd5b49e7af17b71,How do you combine the results of various individual tests to determine whether a student can progress to a next semester / phase / year?,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-5520d8a3463f6ef1,bloom-csv-question-d4ea33e07efff7fd,How can we combine and abstract facts about a software system to create new knowledge?,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-94cbb5622f9e1e9e,bloom-csv-question-9b6a8e53d5355b3c,How to combine virtual symmetry and symbolic model checking effectively,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-293ad1630119c1bf,bloom-csv-question-5eaab52930cbdc60,How do we efficiently combine multiple subject graphs to construct an aig with choice,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-a0a4985502f04d00,bloom-csv-question-7499d4a57c550aeb,how do we devise a way to enforce the laws,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-9c8275714d439196,bloom-csv-question-491377480eaa8a14,can you devise an explicit formula for,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-044c4586520a823a,bloom-csv-question-9b11749b0b0a7e53,Do you devise a systematic approach in order to get larger progressions,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-aa7f3c6e195a8418,bloom-csv-question-ca0c8c5d676eb5c1,Develop and execute a program for this exercise,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-98344bd3cc96a266,bloom-csv-question-ddf37f7f1f56d0a2,Develop a network based on the following information: Activity Immediate predecessors,create,BT6,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-d81d38c053552926,bloom-csv-question-7b67d4a3f4c7a1e2,How could we develop a coherent measure of success for organisations engaged in this type of activity with young people?,create,BT6,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-b1f2ad4cc1127e7f,bloom-csv-question-2b34d7789dddfaec,Select the best proposal for a proposed water treatment plant.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-355b614b0d4d4d0e,bloom-csv-question-64dbd636dc13069a,Select the most effective solution.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-0725b3d944cfb0cc,bloom-csv-question-88e2260d5cf2960a,suggest ways in which it could have responded more effectively,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-6fb6c7b314d2a762,bloom-csv-question-42bee1c77c9b43b4,decide about the most exciting part of the book. being sure to give at least three reasons why?,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-b009aa470366c0e0,bloom-csv-question-3fef158a2dd9e14a,Use a judge and jury to discuss the statement 'Children enjoy Anthony Browne's books because of the illustrations'.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-c7c94e4f372cb950,bloom-csv-question-d643ab3d1450bbf4,"Using straight value depreciation, decide between two copper-nickel alloys for the design of a heat exchanger.",evaluate,BT5,blooms_taxonomy_dataset_v1.csv,whitespace_normalized|overlap_with_pone
bloom-csv-row-14c734f2947f2a6d,bloom-csv-question-537c36f93082c394,"Using the basic principles of socialism discussed in this course, evaluate the US economic system by providing key arguments to support your judgment.",evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-0ddae05ade3e8a1b,bloom-csv-question-3aea2a95b171e623,Was Hemingway a great American writer? First you will need to define greatness.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-6b66e80eb8e3151c,bloom-csv-question-5fd492b4479d9489,What changes to . . . would you recommend?,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-3f4f5774e220082f,bloom-csv-question-eed5ef0c688072c3,What criteria would you use to assess the validity of a business contract?,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-b0f42a2ed409d7bc,bloom-csv-question-cd3c63246a384751,What criteria would you use to assess...?,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,placeholder|overlap_with_pone
bloom-csv-row-02f81c480dcdf681,bloom-csv-question-b69791cdf518019b,What do you think about . . .?,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-dea48c77438dc683,bloom-csv-question-f93283d1c101b4b5,What is part of this book did you like best. Tell why you like it?,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-753a9a8b1efb8f2d,bloom-csv-question-d52ddccc35af1c23,What is the most important...?,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,placeholder|overlap_with_pone
bloom-csv-row-33a85b82dfcced8e,bloom-csv-question-521e3dba0a2a6e57,Which of the following actions would probably be least effective in determining the answer?,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-9844114ac1924abc,bloom-csv-question-e86683bf94c3baf7,"Which of the two algorithms, bubblesort or quicksort, is more efficient? Justify your answer.",evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-973af9b7f72b2fb0,bloom-csv-question-38a6d379698975a8,Would you have liked to have had Cinderella for a sister? Explain why or why not.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-60673a27d146e841,bloom-csv-question-2ba96fef291c80bf,Write a list of criteria to judge the Willy raps.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-f1ce08afceac3e03,bloom-csv-question-d03ef54a399daef5,Revise the story and specify the type of audience that would enjoy this book.,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,missing_context|overlap_with_pone
bloom-csv-row-5ad0b90163a879e5,bloom-csv-question-f9d05e4ed9487b42,Estimate the epicentral coordinates of the earth-quake,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-ad6ff5f0def80325,bloom-csv-question-394d33a669e012f5,Estimate the risk of serious illness for consumers in different susceptible population groups,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-a6e8b3672741faea,bloom-csv-question-6fb53bf8f8cbcdf8,Estimate expenditure on HIV/AIDS education,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-75e9a109cda413a4,bloom-csv-question-627e0736be0aea7a,Estimate the difficulty of the question,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-1b409a6e030a7377,bloom-csv-question-53e3ea9e9fa5fff2,Estimate roughly how long the collision process takes,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-709f110a7da70fd7,bloom-csv-question-1a3002d1b351ad23,What do you think is the best thing about coming to Viestal?,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-1b4cff2a48a3807b,bloom-csv-question-35a03a940062076f,What do you think is the mass and why,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-8a2b9091f7036e89,bloom-csv-question-d7ee9a35fc1ea810,What do you think are the strengths of using integrated math in your program?,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-69e675693c7fa52b,bloom-csv-question-b0c6721846658c50,Do you think that this statement conveys the idea that i am trying to portray,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-d50e1ec763a3db3a,bloom-csv-question-2c0058db4adcfe2c,How do you think the community should grow or change,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-0f757e618b8cc348,bloom-csv-question-ea6100c30f86c86d,How Do You Think One Should Reason in Making Ethical Decisions in Business,evaluate,BT5,blooms_taxonomy_dataset_v1.csv,overlap_with_pone
bloom-csv-row-57e20db50517c0e4,bloom-csv-question-7ae2562930cb6634,Can you tell me about the stages of grief according to Elisabeth Kübler-Ross?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-1adaff4c018b147e,bloom-csv-question-57e9c546fad1915d,An infinitely long plane uniform plate is bounded by two parallel edges in the y direction and an end at right angles to them.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-e400df534ba9eda8,bloom-csv-question-b0c06d2b78d304b9,List out FIVE (5) ways how manufacturing and service companies have commitment toward the environmental friendly practices.,remember,BT1,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-36ed30e3a3e377ad,bloom-csv-question-f94bc6aff5f1afe7,Write short notes on the structure of RNA.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-bc7d9c3eeb8c443f,bloom-csv-question-308271606233b961,A PIC 18 is connected to the 4MHz crystal oscillator.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-d06ca88b3028ca0d,bloom-csv-question-664a26167b26d2a9,What are the file access methods?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-d39e8121dd876b12,bloom-csv-question-cd19bcbfa4208771,"Referring to the advertisement design below, evaluate the usage of Dominance and Unity in principles of design.",evaluate,BT5,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-512206960ba5b7ee,bloom-csv-question-16019d7fc5ba7b9a,A fair coin is tossed 64 times.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-fcb0e6a0d9f4a03f,bloom-csv-question-a083dc5a11896462,What do you mean by Widmanstatten Structure?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-595d22f324e928d4,bloom-csv-question-b3d3a50bfdd841c2,Design a spring for a balance to measure 0 to 1000 N over a scale of length 80 mm.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-35d92ac8c01a5733,bloom-csv-question-0359ec7fb6499a9c,Give the specifications and applications of SCR.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-1ec21811f76b6059,bloom-csv-question-1c31d03892e463fc,Causes of Gear Tooth Failure explain in detail.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-1ff9df2489850958,bloom-csv-question-cabf9a17e6b03c98,Describe the types of vibrators used for compaction of concrete.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-8a2ded85a49977a6,bloom-csv-question-60a731f25132a54e,What are the causes of an earthquakes.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-ea4e7d7c9b122244,bloom-csv-question-df18d5c1a1e05c6a,What is Biomass?,remember,BT1,blooms_taxonomy_dataset_v1.csv,very_short
bloom-csv-row-72a9d00c92ddf738,bloom-csv-question-74cf524c8bf027ab,Explain the use of for loop with syntax and suitable programming example in Java.,understand,BT2,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-b0c5b5c70b6b5812,bloom-csv-question-776cf20e1df36908,"Draw the band diagram of a reverse biased pn junction. With reference to the band diagram and charge carriers, explain why there is negligible current flow in the diode.",understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized|missing_context
bloom-csv-row-bc6ac702df7703f9,bloom-csv-question-ad43468f6ac9c7ce,The pre-planning stage of a lesson takes into consideration several factors. Name FIVE (5) external factors and briefly explain the importance of each of the factors.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-10f3b6dbf915bc12,bloom-csv-question-3b7c5b663252ffcc,Differentiate between Convective and local Accelerations.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-c5d7dd9fe9749af1,bloom-csv-question-70b0be07dbbfc92a,Describe Packet format of IPv6 in detail with suitable diagram.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-efcf0de48d9b7d41,bloom-csv-question-1cbf3d49482c0b85,List FIVE (5) basic types of research.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-166b5293ab4d838f,bloom-csv-question-537913875ac5997e,Give the mechanism of nitration of benzene.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-64efd1803d6c9f1e,bloom-csv-question-df7044ff9dc630dc,What is the significance of coating on the material properties?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-b97cbf9ee8a4fcba,bloom-csv-question-44296c40b94677ba,Determine the doping levels in the respective regions.,apply,BT3,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-7eff02f89e4cff0a,bloom-csv-question-e180180a443b8f70,How is the equilibrium constant K related to the standard free energy change?,analyze,BT4,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-5e6e7eb62badf5ba,bloom-csv-question-98e1f0f195d1a06e,Write a short note on bearing materials.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-7df56946b67e128b,bloom-csv-question-30f48425c98eff85,Explain in detail the importance of preliminary geological exploration in civil engineering projects.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-a82428c7e613df22,bloom-csv-question-a4ded55530c523d8,Write short note on current boosting regulator.,understand,BT2,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-f586fb71e2b0ef16,bloom-csv-question-6bbcfcfb3f6c5ac8,Derive formula for numerical differentiation of first order using Newton’s forward interpolation technique.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,encoding_normalized
bloom-csv-row-1501718b72c59137,bloom-csv-question-19e69b526d8c9001,Explain in brief the direct screen stencil making process.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-97e078cc56d1a16c,bloom-csv-question-512266ff4c3c867a,"Using the process approach in writing composition, describe the activities you would carry out to write a composition entitled 'A visit to a zoo in a Form 1 class.",understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-56ff4535294d7fdc,bloom-csv-question-fc8e1d910f18964f,Define Usability.,remember,BT1,blooms_taxonomy_dataset_v1.csv,very_short
bloom-csv-row-30752dff98fe46c2,bloom-csv-question-562446c4f905242e,State and explain the working principle of the DC generator along with a diagram.,remember,BT1,blooms_taxonomy_dataset_v1.csv,whitespace_normalized|missing_context
bloom-csv-row-ba680e13bd8a1dc8,bloom-csv-question-f79e2202841a867c,Compare linear and switching mode power supply.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-03811b0ea603d69a,bloom-csv-question-6d2e45c84e45f1e6,Draw Production Possibilities Frontier and Trading Possibilities Frontier for China and Thailand. Clearly label the total output before specialization and total output after trade in the diagrams.,understand,BT2,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-f0b97be073bcf60d,bloom-csv-question-4d40870ec0ed20a4,Explain effective modular design with neat diagram.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-dfe228d762870c2b,bloom-csv-question-045cc3dcff57ddc8,Draw the ASM chart for the following state machine.,apply,BT3,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-d853cebfd44428be,bloom-csv-question-e06a234220f408c9,What is configuration identification in SCM?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-25981fc18d1e7ed9,bloom-csv-question-e7ba9d7e0fdbc57f,List and explain various features of virtual 8086 mode.,remember,BT1,blooms_taxonomy_dataset_v1.csv,source_duplicate
bloom-csv-row-602a47dbd4b08921,bloom-csv-question-2d36e2e6103a734d,Explain model for network security.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-cebd1f0a817d6abb,bloom-csv-question-f730ce7babc406dc,Explain Demand and supply curve.,understand,BT2,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-d6c08fd015643ba5,bloom-csv-question-47841651ed7bdd88,Describe the THREE (3) causes of concrete blister.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-66bca2f818a4fbda,bloom-csv-question-11e66082eb57c0ef,Explain transfer function of an AC servo motor with suitable diagram.,remember,BT1,blooms_taxonomy_dataset_v1.csv,missing_context
bloom-csv-row-98217a6ab7822bd4,bloom-csv-question-1132f5a26615281b,What is Design?,remember,BT1,blooms_taxonomy_dataset_v1.csv,very_short
bloom-csv-row-f0defb7b532869be,bloom-csv-question-b0893258a0c05d9f,Illustrate the THREE (3) advantages of silicon over germanium.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-c10ce2193d99cd85,bloom-csv-question-b20a93adec00f2e4,Explain the representation of polynomial using GLL.,analyze,BT4,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-c272ff7b83e96eac,bloom-csv-question-a469e8bb59fa467b,State the different applications of contour lines.,understand,BT2,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-4b2276347699f910,bloom-csv-question-c7c63080549f5491,A girder or uniform section and constant depth is freely supported over a span of 200 Centimeters.,apply,BT3,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-9966d3c8b0065257,bloom-csv-question-c8fb97f8acc91b81,What is Decomposition Technique?,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-a806bb6bb0bf00ff,bloom-csv-question-8536331c5de607da,Describe the historical development of wind turbine on global level.,remember,BT1,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-7b32c5039107efb4,bloom-csv-question-b68999cb6128dd4b,List the SEVEN (7) stages of the development process of a building project.,remember,BT1,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-4bffb90c35eca971,bloom-csv-question-381498606cb45caa,Draw and discuss the bimetallic thermometer.,understand,BT2,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-432fca3b37507cf7,bloom-csv-question-f515da7fbefb59a5,Explain in detail pipeline performance.,understand,BT2,blooms_taxonomy_dataset_v1.csv,none
bloom-csv-row-61220677b5886986,bloom-csv-question-8c0fd0a10f686e4e,Describe the circumstances when tertiary treatment of wastewater is necessary.,understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-3edd05e211852d7c,bloom-csv-question-5b566d8d507792f0,Calculate the average holding and setup cost per year.,apply,BT3,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
bloom-csv-row-9a24a9d39e159074,bloom-csv-question-921f42eae2e41eb9,"""The bullwhip measure can be used to analyze supply chains. Nevertheless, inaccurate measures taken in addressing variance amplification can have ramifications"". Explain this statement.",understand,BT2,blooms_taxonomy_dataset_v1.csv,whitespace_normalized
